10:31:59:486 | Início do arquivo de aquisição de dados
10:31:59:557 | 0|Ticks=15||1|-7|-48|-29| 0 |
10:31:59:563 | 1|Ticks=0||1|-8|-47|-28| 0 |
10:31:59:594 | 2|Ticks=0||1|-7|-46|-29| 0 |
10:31:59:627 | 3|Ticks=0||1|-5|-49|-31| 0 |
10:31:59:657 | 4|Ticks=0||1|-3|-56|-35| 0 |
10:31:59:684 | 5|Ticks=0||1|-3|-59|-38| 0 |
10:31:59:715 | 6|Ticks=0||1|-9|-53|-37| 0 |
10:31:59:745 | 7|Ticks=0||1|-16|-45|-32| 0 |
10:31:59:778 | 8|Ticks=0||1|-19|-39|-31| 0 |
10:31:59:807 | 9|Ticks=0||1|-17|-42|-34| 0 |
10:31:59:839 | 10|Ticks=0||1|-14|-44|-35| 0 |
10:31:59:871 | 11|Ticks=0||1|-14|-45|-31| 0 |
10:31:59:896 | 12|Ticks=0||1|-12|-43|-29| 0 |
10:31:59:929 | 13|Ticks=16||1|-11|-43|-30| 0 |
10:31:59:959 | 14|Ticks=0||1|-12|-44|-30| 0 |
10:31:59:992 | 15|Ticks=16||1|-13|-44|-29| 0 |
10:32:00:23 | 16|Ticks=15||1|-13|-42|-28| 0 |
10:32:00:53 | 17|Ticks=15||1|-12|-41|-26| 0 |
10:32:00:86 | 18|Ticks=0||1|-13|-40|-24| 0 |
10:32:00:110 | 19|Ticks=0||1|-12|-44|-22| 0 |
10:32:00:141 | 20|Ticks=0||1|-14|-46|-18| 0 |
10:32:00:173 | 21|Ticks=0||1|-13|-51|-15| 0 |
10:32:00:204 | 22|Ticks=0||1|-7|-60|-20| 0 |
10:32:00:258 | 23|Ticks=0||1|-4|-68|-23| 0 |
10:32:00:293 | 24|Ticks=0||1|-3|-68|-28| 0 |
10:32:00:298 | 25|Ticks=0||1|-10|-74|-32| 0 |
10:32:00:325 | 26|Ticks=0||1|-13|-78|-32| 0 |
10:32:00:356 | 27|Ticks=0||1|-16|-67|-31| 0 |
10:32:00:388 | 28|Ticks=0||1|-17|-55|-27| 0 |
10:32:00:419 | 29|Ticks=0||1|-15|-64|-35| 0 |
10:32:00:449 | 30|Ticks=0||1|-10|-66|-46| 0 |
10:32:00:482 | 31|Ticks=0||1|-10|-60|-51| 0 |
10:32:00:507 | 32|Ticks=0||1|-11|-53|-51| 0 |
10:32:00:538 | 33|Ticks=16||1|-12|-49|-50| 0 |
10:32:00:570 | 34|Ticks=0||1|-10|-40|-48| 0 |
10:32:00:600 | 35|Ticks=0||1|-12|-33|-44| 0 |
10:32:00:633 | 36|Ticks=0||1|-12|-27|-43| 0 |
10:32:00:665 | 37|Ticks=0||1|-10|-22|-41| 0 |
10:32:00:696 | 38|Ticks=0||1|-7|-18|-39| 0 |
10:32:00:721 | 39|Ticks=0||1|-5|-17|-37| 0 |
10:32:00:752 | 40|Ticks=0||1|-3|-19|-35| 0 |
10:32:00:784 | 41|Ticks=0||1|-5|-29|-34| 0 |
10:32:00:815 | 42|Ticks=0||1|-12|-44|-33| 0 |
10:32:00:847 | 43|Ticks=0||1|-23|-60|-30| 0 |
10:32:00:877 | 44|Ticks=0||1|-27|-78|-33| 0 |
10:32:00:908 | 45|Ticks=0||1|-18|-85|-39| 0 |
10:32:00:936 | 46|Ticks=0||1|-3|-76|-41| 0 |
10:32:00:966 | 47|Ticks=0||1|2|-78|-35| 0 |
10:32:00:998 | 48|Ticks=0||1|-9|-77|-22| 0 |
10:32:01:29 | 49|Ticks=0||1|-13|-60|-17| 0 |
10:32:01:60 | 50|Ticks=0||1|-3|-46|-21| 0 |
10:32:01:92 | 51|Ticks=0||1|5|-40|-21| 0 |
10:32:01:124 | 52|Ticks=0||1|-2|-40|-19| 0 |
10:32:01:149 | 53|Ticks=0||1|-3|-42|-18| 0 |
10:32:01:181 | 54|Ticks=0||1|-4|-37|-19| 0 |
10:32:01:211 | 55|Ticks=0||1|-8|-33|-23| 0 |
10:32:01:243 | 56|Ticks=0||1|-14|-27|-23| 0 |
10:32:01:274 | 57|Ticks=0||1|-20|-21|-25| 0 |
10:32:01:304 | 58|Ticks=0||1|-20|-23|-31| 0 |
10:32:01:331 | 59|Ticks=0||1|-17|-29|-31| 0 |
10:32:01:362 | 60|Ticks=0||1|-12|-38|-27| 0 |
10:32:01:394 | 61|Ticks=0||1|-13|-49|-26| 0 |
10:32:01:425 | 62|Ticks=0||1|-14|-63|-26| 0 |
10:32:01:456 | 63|Ticks=0||1|-14|-73|-24| 0 |
10:32:01:524 | 64|Ticks=0||1|-6|-72|-36| 0 |
10:32:01:573 | 65|Ticks=0||1|-3|-76|-37| 0 |
10:32:01:576 | 66|Ticks=0||1|-3|-67|-30| 0 |
10:32:01:608 | 67|Ticks=0||1|-13|-48|-21| 0 |
10:32:01:640 | 68|Ticks=0||1|-13|-41|-21| 0 |
10:32:01:671 | 69|Ticks=0||1|-14|-43|-27| 0 |
10:32:01:702 | 70|Ticks=0||1|-18|-46|-26| 0 |
10:32:01:732 | 71|Ticks=0||1|-17|-48|-25| 0 |
10:32:01:760 | 72|Ticks=0||1|-11|-49|-24| 0 |
10:32:01:791 | 73|Ticks=0||1|-8|-46|-25| 0 |
10:32:01:821 | 74|Ticks=0||1|-8|-38|-26| 0 |
10:32:01:853 | 75|Ticks=0||1|-8|-30|-28| 0 |
10:32:01:883 | 76|Ticks=0||1|-8|-26|-29| 0 |
10:32:01:915 | 77|Ticks=0||1|-8|-22|-30| 0 |
10:32:01:946 | 78|Ticks=0||1|-10|-21|-31| 0 |
10:32:01:972 | 79|Ticks=15||1|-14|-27|-32| 0 |
