18:24:09:911 | Início do arquivo de aquisição de dados
18:24:09:971 | 0|Ticks=0||1|5|-14|31| 0 |
18:24:09:996 | 1|Ticks=0||1|4|-16|29| 0 |
18:24:10:24 | 2|Ticks=0||1|2|-17|27| 0 |
18:24:10:49 | 3|Ticks=0||1|4|-17|26| 0 |
18:24:10:82 | 4|Ticks=0||1|3|-18|25| 0 |
18:24:10:112 | 5|Ticks=0||1|-3|-16|20| 0 |
18:24:10:144 | 6|Ticks=0||1|-2|-13|20| 0 |
18:24:10:176 | 7|Ticks=0||1|1|-11|17| 0 |
18:24:10:206 | 8|Ticks=0||1|2|-5|7| 0 |
18:24:10:232 | 9|Ticks=0||1|5|-3|7| 0 |
18:24:10:263 | 10|Ticks=0||1|10|0|5| 0 |
18:24:10:296 | 11|Ticks=0||1|19|5|2| 0 |
18:24:10:327 | 12|Ticks=0||1|21|5|-1| 0 |
18:24:10:357 | 13|Ticks=0||1|21|7|-1| 0 |
18:24:10:390 | 14|Ticks=0||1|19|8|3| 0 |
18:24:10:420 | 15|Ticks=0||1|17|7|7| 0 |
18:24:10:461 | 16|Ticks=16||1|12|5|10| 0 |
18:24:10:483 | 17|Ticks=0||1|12|6|10| 0 |
18:24:10:508 | 18|Ticks=0||1|14|6|9| 0 |
18:24:10:540 | 19|Ticks=0||1|16|5|8| 0 |
18:24:10:571 | 20|Ticks=0||1|14|5|9| 0 |
18:24:10:602 | 21|Ticks=0||1|25|5|8| 0 |
18:24:10:634 | 22|Ticks=0||1|22|4|5| 0 |
18:24:10:659 | 23|Ticks=0||1|24|-1|13| 0 |
18:24:10:692 | 24|Ticks=0||1|29|-3|14| 0 |
18:24:10:722 | 25|Ticks=0||1|32|-2|11| 0 |
18:24:10:755 | 26|Ticks=16||1|30|-8|20| 0 |
18:24:10:786 | 27|Ticks=15||1|27|-7|18| 0 |
18:24:10:816 | 28|Ticks=0||1|22|-9|11| 0 |
18:24:10:843 | 29|Ticks=0||1|19|-11|25| 0 |
18:24:10:874 | 30|Ticks=0||1|29|-12|46| 0 |
18:24:10:906 | 31|Ticks=0||1|39|-25|72| 0 |
18:24:10:937 | 32|Ticks=0||1|32|-11|52| 0 |
18:24:10:967 | 33|Ticks=0||1|9|-14|25| 0 |
18:24:10:999 | 34|Ticks=0||1|1|-9|5| 0 |
18:24:11:30 | 35|Ticks=0||1|10|-2|-12| 0 |
18:24:11:56 | 36|Ticks=0||1|0|-3|4| 0 |
18:24:11:87 | 37|Ticks=0||1|-28|-2|25| 0 |
18:24:11:119 | 38|Ticks=0||1|-5|-7|36| 0 |
18:24:11:151 | 39|Ticks=0||1|6|-12|28| 0 |
18:24:11:182 | 40|Ticks=0||1|5|-9|17| 0 |
18:24:11:212 | 41|Ticks=0||1|4|-3|12| 0 |
18:24:11:244 | 42|Ticks=0||1|8|-3|17| 0 |
18:24:11:269 | 43|Ticks=0||1|2|-2|19| 0 |
18:24:11:302 | 44|Ticks=16||1|-2|-3|21| 0 |
18:24:11:332 | 45|Ticks=15||1|-3|2|21| 0 |
18:24:11:364 | 46|Ticks=15||1|5|-2|18| 0 |
18:24:11:396 | 47|Ticks=0||1|17|-7|17| 0 |
